name,id,nametype,recclass,mass,fall,year,reclat,reclong,GeoLocation,major_classification,subclass_category,country,country_abrv,pop_density_km_squared,pop_density_mi_squared,1950_pop_thousands,2000_pop_thousands,2015_pop_thousands
Sayh al Uhaymir 071,23263,Valid,H5/6,931.9,Found,2001.0,20.819,57.26367,"(20.819, 57.26367)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 072,23264,Valid,H5,6750.0,Found,2001.0,20.638170000000002,57.169,"(20.63817, 57.169)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 073,23265,Valid,H5,1899.1,Found,2001.0,20.6515,57.169,"(20.6515, 57.169)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 074,23266,Valid,H5,410.5,Found,2001.0,20.6275,57.16433000000001,"(20.6275, 57.16433)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 075,23267,Valid,H3-5,4261.2,Found,2001.0,20.6845,57.14066999999999,"(20.6845, 57.14067)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 076,23268,Valid,L6,1024.9,Found,2001.0,20.7325,57.122,"(20.7325, 57.122)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 077,23269,Valid,H6,23.2,Found,2001.0,21.01183,57.33,"(21.01183, 57.33)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 078,23270,Valid,L6,598.6,Found,2001.0,21.004,57.31867,"(21.004, 57.31867)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 079,23271,Valid,H4,333.0,Found,2000.0,21.05183,57.26967,"(21.05183, 57.26967)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 080,23272,Valid,H6,441.0,Found,2000.0,21.05183,57.26967,"(21.05183, 57.26967)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 081,23273,Valid,L4,385.0,Found,2000.0,21.05183,57.26967,"(21.05183, 57.26967)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 082,23274,Valid,L/LL4,98.0,Found,2000.0,21.05183,57.26967,"(21.05183, 57.26967)",Chondrite,LL,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 083,23275,Valid,LL6,455.0,Found,2000.0,21.05183,57.26967,"(21.05183, 57.26967)",Chondrite,LL,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 084,23276,Valid,LL6,128.0,Found,2000.0,21.05183,57.26967,"(21.05183, 57.26967)",Chondrite,LL,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 085,23277,Valid,CV3,112.0,Found,2002.0,21.06833,57.27,"(21.06833, 57.27)",Chondrite,C,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 086,23278,Valid,L5,710.0,Found,2000.0,20.71,57.02166999999999,"(20.71, 57.02167)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 087,23279,Valid,H5,1736.0,Found,2000.0,20.32,57.231669999999994,"(20.32, 57.23167)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 088,23280,Valid,L6,49.2,Found,2000.0,20.53,56.665,"(20.53, 56.665)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 089,23281,Valid,L/LL3.6/3.7,2618.0,Found,2001.0,20.88167,57.2,"(20.88167, 57.2)",Chondrite,LL,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 090,23282,Valid,Martian (shergottite),94.84,Found,2002.0,21.0,57.32,"(21.0, 57.32)",Achondrite,Martian,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 091,23283,Valid,LL5,676.0,Found,2000.0,21.16667,56.666669999999996,"(21.16667, 56.66667)",Chondrite,LL,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 092,23284,Valid,LL5,200.0,Found,2000.0,21.170170000000002,56.68283,"(21.17017, 56.68283)",Chondrite,LL,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 093,23285,Valid,LL5,146.5,Found,2000.0,21.09917,57.09117,"(21.09917, 57.09117)",Chondrite,LL,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 094,23286,Valid,Martian (shergottite),223.3,Found,2001.0,20.99115,57.33877,"(20.99115, 57.33877)",Achondrite,Martian,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 095,23287,Valid,H6,230.0,Found,2000.0,21.123070000000002,56.982380000000006,"(21.12307, 56.98238)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 096,23288,Valid,H4/5,158.0,Found,2000.0,21.10912,56.9335,"(21.10912, 56.9335)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 097,23289,Valid,H6,234.0,Found,2000.0,21.1454,56.7875,"(21.1454, 56.7875)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 098,23290,Valid,H5,2342.0,Found,2000.0,21.14493,56.80587,"(21.14493, 56.80587)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 099,23291,Valid,H5,50.7,Found,2000.0,20.6157,57.163180000000004,"(20.6157, 57.16318)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 100,23292,Valid,H4/5,154.0,Found,2000.0,20.82752,57.305519999999994,"(20.82752, 57.30552)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 101,23293,Valid,L6,1704.0,Found,2000.0,21.05303,57.262719999999995,"(21.05303, 57.26272)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 102,23294,Valid,L5,119.5,Found,2000.0,20.935,57.011669999999995,"(20.935, 57.01167)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 103,23295,Valid,L6,50.0,Found,2001.0,20.98333,57.32666999999999,"(20.98333, 57.32667)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 104,23296,Valid,H5,136.0,Found,2001.0,21.01833,57.31333000000001,"(21.01833, 57.31333)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 105,23297,Valid,H5,34.0,Found,2001.0,21.058329999999998,57.291669999999996,"(21.05833, 57.29167)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 106,23298,Valid,L4,190.0,Found,2000.0,20.54167,56.68833000000001,"(20.54167, 56.68833)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 107,23299,Valid,LL6,258.0,Found,2001.0,20.92667,57.255,"(20.92667, 57.255)",Chondrite,LL,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 108,23300,Valid,H6,16.0,Found,2001.0,21.066670000000002,57.316669999999995,"(21.06667, 57.31667)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 109,23301,Valid,H5,66.0,Found,2002.0,21.085,57.28,"(21.085, 57.28)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 110,23302,Valid,H6,660.0,Found,2002.0,20.99,57.30667,"(20.99, 57.30667)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 111,23303,Valid,H6,90.0,Found,2002.0,20.985,57.29667,"(20.985, 57.29667)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 112,23304,Valid,H5,233.0,Found,2002.0,21.043329999999997,57.29667,"(21.04333, 57.29667)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 113,23305,Valid,H5,326.0,Found,2001.0,21.06,57.265,"(21.06, 57.265)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 114,23306,Valid,L5,191.0,Found,2001.0,21.046670000000002,57.255,"(21.04667, 57.255)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 115,23307,Valid,H6,224.0,Found,2000.0,20.46,56.675,"(20.46, 56.675)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 116,23308,Valid,L6,314.0,Found,2000.0,20.54167,56.68,"(20.54167, 56.68)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 117,23309,Valid,H5,344.0,Found,2000.0,20.53667,56.683330000000005,"(20.53667, 56.68333)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 118,23310,Valid,LL3,242.0,Found,2001.0,20.99833,57.32167,"(20.99833, 57.32167)",Chondrite,LL,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 119,23311,Valid,H4,472.0,Found,2002.0,21.00333,57.315,"(21.00333, 57.315)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 120,23312,Valid,Martian (shergottite),75.0,Found,2002.0,21.00333,57.32167,"(21.00333, 57.32167)",Achondrite,Martian,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 121,23313,Valid,H4,688.0,Found,2002.0,21.008329999999997,57.31,"(21.00833, 57.31)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 122,23314,Valid,L6,130.0,Found,2001.0,21.07,57.31333000000001,"(21.07, 57.31333)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 123,23315,Valid,L6,120.0,Found,2001.0,21.02,57.28167,"(21.02, 57.28167)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 124,23316,Valid,H5,184.0,Found,2001.0,21.008329999999997,57.0,"(21.00833, 57.0)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 125,23317,Valid,Martian (shergottite),31.7,Found,2003.0,21.00667,57.32167,"(21.00667, 57.32167)",Achondrite,Martian,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 126,23318,Valid,L6,100.0,Found,2002.0,20.98,57.333330000000004,"(20.98, 57.33333)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 127,23319,Valid,H4/5,176.0,Found,2002.0,21.08833,57.291669999999996,"(21.08833, 57.29167)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 128,23320,Valid,H6,82.0,Found,2002.0,20.99833,57.315,"(20.99833, 57.315)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 129,23321,Valid,H5,92.0,Found,2003.0,21.09,56.915,"(21.09, 56.915)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 130,23322,Valid,Martian (shergottite),278.5,Found,2004.0,21.00333,57.31833,"(21.00333, 57.31833)",Achondrite,Martian,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 131,23323,Valid,CV3,168.0,Found,2004.0,21.07,57.27,"(21.07, 57.27)",Chondrite,C,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 132,23324,Valid,H5,12.34,Found,2001.0,21.06831,57.31564,"(21.06831, 57.31564)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 133,23325,Valid,L5,853.0,Found,2001.0,20.99867,57.294669999999996,"(20.99867, 57.29467)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 134,23326,Valid,H5/6,190.58,Found,2001.0,21.03364,57.320640000000004,"(21.03364, 57.32064)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 135,23327,Valid,L5,7.76,Found,2001.0,21.06481,57.273559999999996,"(21.06481, 57.27356)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 136,23328,Valid,H5,129.0,Found,2001.0,21.06636,57.26758,"(21.06636, 57.26758)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 137,23329,Valid,L6,8.07,Found,2001.0,21.071279999999998,57.10175,"(21.07128, 57.10175)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 138,23330,Valid,H5,57.37,Found,2001.0,21.18372,57.210080000000005,"(21.18372, 57.21008)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 139,23331,Valid,H4/5,101.18,Found,2001.0,21.186970000000002,57.20867,"(21.18697, 57.20867)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 140,23332,Valid,L4/5,2517.0,Found,2001.0,21.20769,57.21136,"(21.20769, 57.21136)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 141,23333,Valid,H5,9.87,Found,2002.0,21.06289,57.31561,"(21.06289, 57.31561)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 142,23334,Valid,L4,137.36,Found,2002.0,21.04264,57.29767,"(21.04264, 57.29767)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 143,23335,Valid,L4,142.43,Found,2002.0,21.057029999999997,57.29971999999999,"(21.05703, 57.29972)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 144,23336,Valid,L5,135.2,Found,2002.0,21.00742,57.266580000000005,"(21.00742, 57.26658)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 145,23337,Valid,H5,70.29,Found,2002.0,21.04833,57.309169999999995,"(21.04833, 57.30917)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 146,23338,Valid,H4,33.25,Found,2002.0,21.051579999999998,57.311440000000005,"(21.05158, 57.31144)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 147,23339,Valid,H/L4,87.0,Found,2002.0,21.04636,57.31033000000001,"(21.04636, 57.31033)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 148,23340,Valid,L4,131.5,Found,2002.0,21.03908,57.31016999999999,"(21.03908, 57.31017)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 149,23341,Valid,H4,19.55,Found,2002.0,21.03858,57.29383000000001,"(21.03858, 57.29383)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 150,23342,Valid,Martian (shergottite),107.7,Found,2002.0,20.99203,57.319919999999996,"(20.99203, 57.31992)",Achondrite,Martian,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 151,23343,Valid,L4/5,87.9,Found,2002.0,21.03722,57.29019,"(21.03722, 57.29019)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 152,23344,Valid,L4,963.0,Found,2002.0,21.036920000000002,57.28989,"(21.03692, 57.28989)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 153,23345,Valid,L4/5,103.28,Found,2002.0,21.038,57.29283,"(21.038, 57.29283)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 154,33994,Valid,H4,19.34,Found,2002.0,21.05172,57.23795,"(21.05172, 57.23795)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 155,33995,Valid,H4,217.0,Found,2002.0,20.998720000000002,57.325,"(20.99872, 57.325)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 156,33996,Valid,L6,16.6,Found,2002.0,21.0675,57.2722,"(21.0675, 57.2722)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 157,33997,Valid,L-melt rock,8.880000000000003,Found,2002.0,21.065717000000003,57.263583,"(21.065717, 57.263583)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 159,23346,Valid,H4,163.0,Found,2001.0,21.01717,57.320330000000006,"(21.01717, 57.32033)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 160,23347,Valid,L6,185.0,Found,2000.0,20.09,56.7029,"(20.09, 56.7029)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 161,23348,Valid,H6,263.0,Found,2000.0,20.09,56.72048,"(20.09, 56.72048)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 162,23349,Valid,L6,38.0,Found,2000.0,20.07,56.72373,"(20.07, 56.72373)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 163,23350,Valid,H5,1877.3,Found,2001.0,21.037029999999998,57.32685,"(21.03703, 57.32685)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 164,23351,Valid,H6,331.47,Found,2001.0,20.98353,57.20101999999999,"(20.98353, 57.20102)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 165,23352,Valid,L5,457.15,Found,2001.0,21.02018,57.21147,"(21.02018, 57.21147)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 166,23353,Valid,H5,385.2,Found,2001.0,21.02063,57.2131,"(21.02063, 57.2131)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 167,23354,Valid,L6,68.04,Found,2001.0,21.16788,56.54136999999999,"(21.16788, 56.54137)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 168,23355,Valid,H4,24.73,Found,2001.0,21.10517,56.9963,"(21.10517, 56.9963)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 169,23356,Valid,Lunar (anorth),206.45,Found,2002.0,20.573179999999997,57.323330000000006,"(20.57318, 57.32333)",Achondrite,Lunar,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 170,31319,Valid,H5,570.0,Found,2004.0,20.966,57.3255,"(20.966, 57.3255)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 171,31320,Valid,H5,745.0,Found,2002.0,21.01333,57.31833,"(21.01333, 57.31833)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 172,31321,Valid,H6,1913.0,Found,2002.0,20.99333,57.28,"(20.99333, 57.28)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 173,31322,Valid,L6,690.0,Found,2004.0,21.05517,57.2975,"(21.05517, 57.2975)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 174,31323,Valid,L6,207.0,Found,2004.0,21.06445,57.29923,"(21.06445, 57.29923)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 175,31324,Valid,L6,622.0,Found,2004.0,20.573,56.702569999999994,"(20.573, 56.70257)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 176,33999,Valid,H6,19.0,Found,2001.0,21.04833,57.25833000000001,"(21.04833, 57.25833)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 177,34000,Valid,LL6,48.0,Found,2001.0,20.995,57.325,"(20.995, 57.325)",Chondrite,LL,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 180,31325,Valid,L4,556.0,Found,2004.0,20.548170000000002,56.67931,"(20.54817, 56.67931)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 182,34004,Valid,L~4,1320.0,Found,2003.0,20.721120000000003,57.1269,"(20.72112, 57.1269)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 183,31326,Valid,H5,38.5,Found,2003.0,20.1762,56.519830000000006,"(20.1762, 56.51983)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 184,23357,Valid,L6,226.22,Found,2002.0,20.476329999999997,57.360130000000005,"(20.47633, 57.36013)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 185,23358,Valid,H/L4-5,1575.3,Found,2002.0,20.51485,57.27738000000001,"(20.51485, 57.27738)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 186,23359,Valid,H4-6,3166.74,Found,2002.0,20.56455,57.17791999999999,"(20.56455, 57.17792)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 187,23360,Valid,L4-5,4211.0,Found,2002.0,20.56945,57.32167,"(20.56945, 57.32167)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 188,23361,Valid,EL4,127.92,Found,2002.0,20.5877,57.097519999999996,"(20.5877, 57.09752)",Chondrite,E,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 189,23362,Valid,LL7,694.9,Found,2002.0,20.602420000000002,57.37903000000001,"(20.60242, 57.37903)",Chondrite,LL,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 190,23363,Valid,L5,262.0,Found,2001.0,20.863329999999998,56.20333,"(20.86333, 56.20333)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 191,23364,Valid,H6,284.83,Found,2002.0,20.96595,57.32455,"(20.96595, 57.32455)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 192,23365,Valid,H6,349.28,Found,2002.0,20.965970000000002,57.3257,"(20.96597, 57.3257)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 193,23366,Valid,L4,52.0,Found,2001.0,20.8635,56.2035,"(20.8635, 56.2035)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 194,23367,Valid,L6,198.36,Found,2001.0,21.03578,57.32825,"(21.03578, 57.32825)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 195,23368,Valid,H5,48.09,Found,2002.0,21.03963,57.31085,"(21.03963, 57.31085)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 196,23369,Valid,L6,407.77,Found,2002.0,21.043,57.34307,"(21.043, 57.34307)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 197,23370,Valid,L6,34.69,Found,2002.0,21.062620000000003,57.2738,"(21.06262, 57.2738)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 198,23371,Valid,L6,36.03,Found,2002.0,21.062620000000003,57.27421999999999,"(21.06262, 57.27422)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 199,23372,Valid,L6,75.13,Found,2002.0,21.065279999999998,57.2804,"(21.06528, 57.2804)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 200,23373,Valid,L6,16.08,Found,2002.0,21.067220000000002,57.28345,"(21.06722, 57.28345)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 201,23374,Valid,L6,44.71,Found,2002.0,21.06963,57.291230000000006,"(21.06963, 57.29123)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 202,23375,Valid,CV3,335.86,Found,2001.0,21.070870000000003,57.31117,"(21.07087, 57.31117)",Chondrite,C,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 203,23376,Valid,L6,22.79,Found,2002.0,21.07102,57.29485,"(21.07102, 57.29485)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 204,23377,Valid,H5,139.96,Found,1998.0,21.0835,57.25275,"(21.0835, 57.25275)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 205,23378,Valid,L6,137.8,Found,2002.0,20.004,56.76201999999999,"(20.004, 56.76202)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 206,23379,Valid,H4-5,76.04,Found,2003.0,20.19485,57.2022,"(20.19485, 57.2022)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 207,23380,Valid,H4,606.92,Found,2002.0,20.20125,56.96143000000001,"(20.20125, 56.96143)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 208,23381,Valid,H4,48.65,Found,2003.0,20.29502,56.50755,"(20.29502, 56.50755)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 209,23382,Valid,H5,5585.0,Found,2002.0,20.33168,57.2474,"(20.33168, 57.2474)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 210,23383,Valid,L6,97.27,Found,2003.0,20.03577,57.220380000000006,"(20.03577, 57.22038)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 211,23384,Valid,H4,319.0,Found,2002.0,20.368579999999998,56.886680000000005,"(20.36858, 56.88668)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 212,23385,Valid,L5,2027.06,Found,2002.0,20.40277,57.0374,"(20.40277, 57.0374)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 213,23386,Valid,H4,187.5,Found,2002.0,20.41437,57.065780000000004,"(20.41437, 57.06578)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 214,23387,Valid,L5,1081.8,Found,2003.0,20.42087,57.359269999999995,"(20.42087, 57.35927)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 215,23388,Valid,H5,188.38,Found,2003.0,20.424220000000002,56.56185,"(20.42422, 56.56185)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 216,23389,Valid,H4,29.87,Found,2002.0,20.42742,57.10296999999999,"(20.42742, 57.10297)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 217,23390,Valid,H5,181.26,Found,2003.0,20.43342,56.58716999999999,"(20.43342, 56.58717)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 218,23391,Valid,L4,86.33,Found,2002.0,20.44247,57.23295,"(20.44247, 57.23295)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 219,23392,Valid,H4,2934.0,Found,2002.0,20.484070000000003,56.9429,"(20.48407, 56.9429)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 220,23393,Valid,H3,185.36,Found,2002.0,20.4853,57.21425,"(20.4853, 57.21425)",Chondrite,H,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 221,23394,Valid,L5,1945.35,Found,2002.0,20.48933,57.40063000000001,"(20.48933, 57.40063)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 222,23395,Valid,L6,77.78,Found,2002.0,20.49042,57.39355,"(20.49042, 57.39355)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
Sayh al Uhaymir 223,23396,Valid,L5,2309.2,Found,2002.0,20.491329999999998,57.369519999999994,"(20.49133, 57.36952)",Chondrite,L,Oman,OM,16.0,6.0,456,2538,4110
